SourceRow;WorkerID;RawPrefix;PrefixASCII;TailN;OriginalFilename;CalculatedFilename;Result;OriginalLen;CalculatedLen;FirstDiffPos;OriginalAtDiff;CalculatedAtDiff;Block1;Block2;Tail
365;11A0000101;20;76;3;190I0I0Y0H0H0H0H0I0H0I3G2P2Q352O2P2O2P2Q2O2P0--0I0I0Y1N0I0I0H651R;190I0I0Y0H0H0H0H0I0H0I3G2P2Q352O2P2O2P2Q2O2P0--0I0I0Y1N0I0I0H651R;OK;65;65;;;;190I0I0Y0H0H0H0H0I0H0I;3G2P2Q352O2P2O2P2Q2O2P;0I0I0Y1N0I0I0H651R
366;1990000101;20;76;3;190I0Q0Q0H0H0H0H0I0H0I3G2P2X2Y2O2P2O2P2Q2O2P0--0I0Q0Q1N0I0I0H651R;190I0Q0Q0H0H0H0H0I0H0I3G2P2X2Y2O2P2O2P2Q2O2P0--0I0Q0Q1N0I0I0H651R;OK;65;65;;;;190I0Q0Q0H0H0H0H0I0H0I;3G2P2X2Y2O2P2O2P2Q2O2P;0I0Q0Q1N0I0I0H651R
367;12A0000101;21;77;3;1A0I0J0Y0H0H0H0H0I0H0I3I2Q2R362P2Q2P2Q2R2P2Q0--0I0J0Y1O0I0H0I651S;1A0I0J0Y0H0H0H0H0I0H0I3I2Q2R362P2Q2P2Q2R2P2Q0--0I0J0Y1O0I0H0I651S;OK;65;65;;;;1A0I0J0Y0H0H0H0H0I0H0I;3I2Q2R362P2Q2P2Q2R2P2Q;0I0J0Y1O0I0H0I651S
368;9650000101;21;77;3;1A0Q0N0M0H0H0H0H0I0H0I3I2Y2V2U2P2Q2P2Q2R2P2Q0--0Q0N0M1O0I0H0I651S;1A0Q0N0M0H0H0H0H0I0H0I3I2Y2V2U2P2Q2P2Q2R2P2Q0--0Q0N0M1O0I0H0I651S;OK;65;65;;;;1A0Q0N0M0H0H0H0H0I0H0I;3I2Y2V2U2P2Q2P2Q2R2P2Q;0Q0N0M1O0I0H0I651S
369;C100000101;21;77;2;1A100I0H0H0H0H0H0I0H0I3I382Q2P2Q2P2Q2P2Q2P2Q0--100I0B0I0H0I660G0;1A100I0H0H0H0H0H0I0H0I3I382Q2P2Q2P2Q2P2Q2P2Q0--100I0B0I0H0I660G0;OK;64;64;;;;1A100I0H0H0H0H0H0I0H0I;3I382Q2P2Q2P2Q2P2Q2P2Q;100I0B0I0H0I660G0
370;11C0000101;22;78;3;1B0I0I100H0H0H0H0I0H0I3K2R2S392Q2R2Q2R2S2Q2R0--0I0I101P0I0I0H651T;1B0I0I100H0H0H0H0I0H0I3K2R2S392Q2R2Q2R2S2Q2R0--0I0I101P0I0I0H651T;OK;65;65;;;;1B0I0I100H0H0H0H0I0H0I;3K2R2S392Q2R2Q2R2S2Q2R;0I0I101P0I0I0H651T
371;13A0000101;22;78;3;1B0I0K0Y0H0H0H0H0I0H0I3K2R2T372Q2R2Q2R2S2Q2R0--0I0K0Y1P0I0I0H651T;1B0I0K0Y0H0H0H0H0I0H0I3K2R2T372Q2R2Q2R2S2Q2R0--0I0K0Y1P0I0I0H651T;OK;65;65;;;;1B0I0K0Y0H0H0H0H0I0H0I;3K2R2T372Q2R2Q2R2S2Q2R;0I0K0Y1P0I0I0H651T
372;1B20000101;22;78;3;1B0I0Z0J0H0H0H0H0I0H0I3K2R382S2Q2R2Q2R2S2Q2R0--0I0Z0J1P0I0I0H651T;1B0I0Z0J0H0H0H0H0I0H0I3K2R382S2Q2R2Q2R2S2Q2R0--0I0Z0J1P0I0I0H651T;OK;65;65;;;;1B0I0Z0J0H0H0H0H0I0H0I;3K2R382S2Q2R2Q2R2S2Q2R;0I0Z0J1P0I0I0H651T
373;22A0000101;22;78;3;1B0J0J0Y0H0H0H0H0I0H0I3K2S2T372Q2R2Q2R2S2Q2R0--0J0J0Y1P0I0I0H651T;1B0J0J0Y0H0H0H0H0I0H0I3K2S2T372Q2R2Q2R2S2Q2R0--0J0J0Y1P0I0I0H651T;OK;65;65;;;;1B0J0J0Y0H0H0H0H0I0H0I;3K2S2T372Q2R2Q2R2S2Q2R;0J0J0Y1P0I0I0H651T
374;6EMC200101;78;78;5;1B0N121A100J0H0H0I0H0I3K2W3B3J392S2Q2R2S2Q2R0--0N121A100J1N0I0I0H631P0;1B0N121A100J0H0H0I0H0I3K2W3B3J392S2Q2R2S2Q2R0--0N121A100J1N0I0I0H631P0;OK;70;70;;;;1B0N121A100J0H0H0I0H0I;3K2W3B3J392S2Q2R2S2Q2R;0N121A100J1N0I0I0H631P0
375;12C0000101;23;79;3;1C0I0J100H0H0H0H0I0H0I3M2S2T3A2R2S2R2S2T2R2S0--0I0J101Q0I0H0I651U;1C0I0J100H0H0H0H0I0H0I3M2S2T3A2R2S2R2S2T2R2S0--0I0J101Q0I0H0I651U;OK;65;65;;;;1C0I0J100H0H0H0H0I0H0I;3M2S2T3A2R2S2R2S2T2R2S;0I0J101Q0I0H0I651U
376;13B0000101;23;79;3;1C0I0K0Z0H0H0H0H0I0H0I3M2S2U392R2S2R2S2T2R2S0--0I0K0Z1Q0I0H0I651U;1C0I0K0Z0H0H0H0H0I0H0I3M2S2U392R2S2R2S2T2R2S0--0I0K0Z1Q0I0H0I651U;OK;65;65;;;;1C0I0K0Z0H0H0H0H0I0H0I;3M2S2U392R2S2R2S2T2R2S;0I0K0Z1Q0I0H0I651U
377;14A0000101;23;79;3;1C0I0L0Y0H0H0H0H0I0H0I3M2S2V382R2S2R2S2T2R2S0--0I0L0Y1Q0I0H0I651U;1C0I0L0Y0H0H0H0H0I0H0I3M2S2V382R2S2R2S2T2R2S0--0I0L0Y1Q0I0H0I651U;OK;65;65;;;;1C0I0L0Y0H0H0H0H0I0H0I;3M2S2V382R2S2R2S2T2R2S;0I0L0Y1Q0I0H0I651U
378;1C20000101;23;79;3;1C0I100J0H0H0H0H0I0H0I3M2S3A2T2R2S2R2S2T2R2S0--0I100J1Q0I0H0I651U;1C0I100J0H0H0H0H0I0H0I3M2S3A2T2R2S2R2S2T2R2S0--0I100J1Q0I0H0I651U;OK;65;65;;;;1C0I100J0H0H0H0H0I0H0I;3M2S3A2T2R2S2R2S2T2R2S;0I100J1Q0I0H0I651U
379;21C0000101;23;79;3;1C0J0I100H0H0H0H0I0H0I3M2T2S3A2R2S2R2S2T2R2S0--0J0I101Q0I0H0I651U;1C0J0I100H0H0H0H0I0H0I3M2T2S3A2R2S2R2S2T2R2S0--0J0I101Q0I0H0I651U;OK;65;65;;;;1C0J0I100H0H0H0H0I0H0I;3M2T2S3A2R2S2R2S2T2R2S;0J0I101Q0I0H0I651U
380;2D00000101;23;79;2;1C0J110H0H0H0H0H0I0H0I3M2T3B2R2S2R2S2R2S2R2S0--0J110D0I0H0I660I0;1C0J110H0H0H0H0H0I0H0I3M2T3B2R2S2R2S2R2S2R2S0--0J110D0I0H0I660I0;OK;64;64;;;;1C0J110H0H0H0H0H0I0H0I;3M2T3B2R2S2R2S2R2S2R2S;0J110D0I0H0I660I0
381;3B10000101;23;79;3;1C0K0Z0I0H0H0H0H0I0H0I3M2U392S2R2S2R2S2T2R2S0--0K0Z0I1Q0I0H0I651U;1C0K0Z0I0H0H0H0H0I0H0I3M2U392S2R2S2R2S2T2R2S0--0K0Z0I1Q0I0H0I651U;OK;65;65;;;;1C0K0Z0I0H0H0H0H0I0H0I;3M2U392S2R2S2R2S2T2R2S;0K0Z0I1Q0I0H0I651U
382;13C0000101;24;80;3;1D0I0K100H0H0H0H0I0H0I3O2T2V3B2S2T2S2T2U2S2T0--0I0K101R0I0I0H651V;1D0I0K100H0H0H0H0I0H0I3O2T2V3B2S2T2S2T2U2S2T0--0I0K101R0I0I0H651V;OK;65;65;;;;1D0I0K100H0H0H0H0I0H0I;3O2T2V3B2S2T2S2T2U2S2T;0I0K101R0I0I0H651V
383;15A0000101;24;80;3;1D0I0M0Y0H0H0H0H0I0H0I3O2T2X392S2T2S2T2U2S2T0--0I0M0Y1R0I0I0H651V;1D0I0M0Y0H0H0H0H0I0H0I3O2T2X392S2T2S2T2U2S2T0--0I0M0Y1R0I0I0H651V;OK;65;65;;;;1D0I0M0Y0H0H0H0H0I0H0I;3O2T2X392S2T2S2T2U2S2T;0I0M0Y1R0I0I0H651V
384;1D20000101;24;80;3;1D0I110J0H0H0H0H0I0H0I3O2T3C2U2S2T2S2T2U2S2T0--0I110J1R0I0I0H651V;1D0I110J0H0H0H0H0I0H0I3O2T3C2U2S2T2S2T2U2S2T0--0I110J1R0I0I0H651V;OK;65;65;;;;1D0I110J0H0H0H0H0I0H0I;3O2T3C2U2S2T2S2T2U2S2T;0I110J1R0I0I0H651V
385;2EAAF00101;80;80;5;1D0J120Y0Y130H0H0I0H0I3O2U3D393A3E2S2T2U2S2T0--0J120Y0Y131P0I0I0H631R0;1D0J120Y0Y130H0H0I0H0I3O2U3D393A3E2S2T2U2S2T0--0J120Y0Y131P0I0I0H631R0;OK;70;70;;;;1D0J120Y0Y130H0H0I0H0I;3O2U3D393A3E2S2T2U2S2T;0J120Y0Y131P0I0I0H631R0
386;F100000101;24;80;2;1D130I0H0H0H0H0H0I0H0I3O3E2T2S2T2S2T2S2T2S2T0--130I0E0I0I0H660J0;1D130I0H0H0H0H0H0I0H0I3O3E2T2S2T2S2T2S2T2S2T0--130I0E0I0I0H660J0;OK;64;64;;;;1D130I0H0H0H0H0H0I0H0I;3O3E2T2S2T2S2T2S2T2S2T;130I0E0I0I0H660J0
387;14C0000101;25;81;3;1E0I0L100H0H0H0H0I0H0I3Q2U2X3C2T2U2T2U2V2T2U0--0I0L101S0I0H0I651W;1E0I0L100H0H0H0H0I0H0I3Q2U2X3C2T2U2T2U2V2T2U0--0I0L101S0I0H0I651W;OK;65;65;;;;1E0I0L100H0H0H0H0I0H0I;3Q2U2X3C2T2U2T2U2V2T2U;0I0L101S0I0H0I651W
388;1A60000101;25;81;3;1E0I0Y0N0H0H0H0H0I0H0I3Q2U3A2Z2T2U2T2U2V2T2U0--0I0Y0N1S0I0H0I651W;1E0I0Y0N0H0H0H0H0I0H0I3Q2U3A2Z2T2U2T2U2V2T2U0--0I0Y0N1S0I0H0I651W;OK;65;65;;;;1E0I0Y0N0H0H0H0H0I0H0I;3Q2U3A2Z2T2U2T2U2V2T2U;0I0Y0N1S0I0H0I651W
389;25A0000101;25;81;3;1E0J0M0Y0H0H0H0H0I0H0I3Q2V2Y3A2T2U2T2U2V2T2U0--0J0M0Y1S0I0H0I651W;1E0J0M0Y0H0H0H0H0I0H0I3Q2V2Y3A2T2U2T2U2V2T2U0--0J0M0Y1S0I0H0I651W;OK;65;65;;;;1E0J0M0Y0H0H0H0H0I0H0I;3Q2V2Y3A2T2U2T2U2V2T2U;0J0M0Y1S0I0H0I651W
390;2F00000101;25;81;2;1E0J130H0H0H0H0H0I0H0I3Q2V3F2T2U2T2U2T2U2T2U0--0J130F0I0H0I660K0;1E0J130H0H0H0H0H0I0H0I3Q2V3F2T2U2T2U2T2U2T2U0--0J130F0I0H0I660K0;OK;64;64;;;;1E0J130H0H0H0H0H0I0H0I;3Q2V3F2T2U2T2U2T2U2T2U;0J130F0I0H0I660K0
391;D400000101;25;81;2;1E110L0H0H0H0H0H0I0H0I3Q3D2X2T2U2T2U2T2U2T2U0--110L0F0I0H0I660K0;1E110L0H0H0H0H0H0I0H0I3Q3D2X2T2U2T2U2T2U2T2U0--110L0F0I0H0I660K0;OK;64;64;;;;1E110L0H0H0H0H0H0I0H0I;3Q3D2X2T2U2T2U2T2U2T2U;110L0F0I0H0I660K0
392;E300000101;25;81;2;1E120K0H0H0H0H0H0I0H0I3Q3E2W2T2U2T2U2T2U2T2U0--120K0F0I0H0I660K0;1E120K0H0H0H0H0H0I0H0I3Q3E2W2T2U2T2U2T2U2T2U0--120K0F0I0H0I660K0;OK;64;64;;;;1E120K0H0H0H0H0H0I0H0I;3Q3E2W2T2U2T2U2T2U2T2U;120K0F0I0H0I660K0
393;G100000101;25;81;2;1E140I0H0H0H0H0H0I0H0I3Q3G2U2T2U2T2U2T2U2T2U0--140I0F0I0H0I660K0;1E140I0H0H0H0H0H0I0H0I3Q3G2U2T2U2T2U2T2U2T2U0--140I0F0I0H0I660K0;OK;64;64;;;;1E140I0H0H0H0H0H0I0H0I;3Q3G2U2T2U2T2U2T2U2T2U;140I0F0I0H0I660K0
394;15C0000101;26;82;3;1F0I0M100H0H0H0H0I0H0I3S2V2Z3D2U2V2U2V2W2U2V0--0I0M101T0I0I0H651X;1F0I0M100H0H0H0H0I0H0I3S2V2Z3D2U2V2U2V2W2U2V0--0I0M101T0I0I0H651X;OK;65;65;;;;1F0I0M100H0H0H0H0I0H0I;3S2V2Z3D2U2V2U2V2W2U2V;0I0M101T0I0I0H651X
395;17A0000101;26;82;3;1F0I0O0Y0H0H0H0H0I0H0I3S2V313B2U2V2U2V2W2U2V0--0I0O0Y1T0I0I0H651X;1F0I0O0Y0H0H0H0H0I0H0I3S2V313B2U2V2U2V2W2U2V0--0I0O0Y1T0I0I0H651X;OK;65;65;;;;1F0I0O0Y0H0H0H0H0I0H0I;3S2V313B2U2V2U2V2W2U2V;0I0O0Y1T0I0I0H651X
396;1A70000101;26;82;3;1F0I0Y0O0H0H0H0H0I0H0I3S2V3B312U2V2U2V2W2U2V0--0I0Y0O1T0I0I0H651X;1F0I0Y0O0H0H0H0H0I0H0I3S2V3B312U2V2U2V2W2U2V0--0I0Y0O1T0I0I0H651X;OK;65;65;;;;1F0I0Y0O0H0H0H0H0I0H0I;3S2V3B312U2V2U2V2W2U2V;0I0Y0O1T0I0I0H651X
397;24C0000101;26;82;3;1F0J0L100H0H0H0H0I0H0I3S2W2Y3D2U2V2U2V2W2U2V0--0J0L101T0I0I0H651X;1F0J0L100H0H0H0H0I0H0I3S2W2Y3D2U2V2U2V2W2U2V0--0J0L101T0I0I0H651X;OK;65;65;;;;1F0J0L100H0H0H0H0I0H0I;3S2W2Y3D2U2V2U2V2W2U2V;0J0L101T0I0I0H651X
398;5EO1G00101;82;82;5;1F0M121C0I140H0H0I0H0I3S2Z3F3P2V3H2U2V2W2U2V0--0M121C0I141R0I0I0H631T0;1F0M121C0I140H0H0I0H0I3S2Z3F3P2V3H2U2V2W2U2V0--0M121C0I141R0I0I0H631T0;OK;70;70;;;;1F0M121C0I140H0H0I0H0I;3S2Z3F3P2V3H2U2V2W2U2V;0M121C0I141R0I0I0H631T0
399;A800000101;26;82;2;1F0Y0P0H0H0H0H0H0I0H0I3S3B322U2V2U2V2U2V2U2V0--0Y0P0G0I0I0H660L0;1F0Y0P0H0H0H0H0H0I0H0I3S3B322U2V2U2V2U2V2U2V0--0Y0P0G0I0I0H660L0;OK;64;64;;;;1F0Y0P0H0H0H0H0H0I0H0I;3S3B322U2V2U2V2U2V2U2V;0Y0P0G0I0I0H660L0
400;B700000101;26;82;2;1F0Z0O0H0H0H0H0H0I0H0I3S3C312U2V2U2V2U2V2U2V0--0Z0O0G0I0I0H660L0;1F0Z0O0H0H0H0H0H0I0H0I3S3C312U2V2U2V2U2V2U2V0--0Z0O0G0I0I0H660L0;OK;64;64;;;;1F0Z0O0H0H0H0H0H0I0H0I;3S3C312U2V2U2V2U2V2U2V;0Z0O0G0I0I0H660L0
401;F300000101;26;82;2;1F130K0H0H0H0H0H0I0H0I3S3G2X2U2V2U2V2U2V2U2V0--130K0G0I0I0H660L0;1F130K0H0H0H0H0H0I0H0I3S3G2X2U2V2U2V2U2V2U2V0--130K0G0I0I0H660L0;OK;64;64;;;;1F130K0H0H0H0H0H0I0H0I;3S3G2X2U2V2U2V2U2V2U2V;130K0G0I0I0H660L0
402;H100000101;26;82;2;1F150I0H0H0H0H0H0I0H0I3S3I2V2U2V2U2V2U2V2U2V0--150I0G0I0I0H660L0;1F150I0H0H0H0H0H0I0H0I3S3I2V2U2V2U2V2U2V2U2V0--150I0G0I0I0H660L0;OK;64;64;;;;1F150I0H0H0H0H0H0I0H0I;3S3I2V2U2V2U2V2U2V2U2V;150I0G0I0I0H660L0
403;TYZTJ00101;182;82;5;1F1H1M1N1H170H0H0I0H0I3S3U3Z403U3K2U2V2W2U2V0--1H1M1N1H171R0I0I0H631T0;1F1H1M1N1H170H0H0I0H0I3S3U3Z403U3K2U2V2W2U2V0--1H1M1N1H171R0I0I0H631T0;OK;70;70;;;;1F1H1M1N1H170H0H0I0H0I;3S3U3Z403U3K2U2V2W2U2V;1H1M1N1H171R0I0I0H631T0
404;17B0000101;27;83;3;1G0I0O0Z0H0H0H0H0I0H0I3U2W323D2V2W2V2W2X2V2W0--0I0O0Z1U0I0H0I651Y;1G0I0O0Z0H0H0H0H0I0H0I3U2W323D2V2W2V2W2X2V2W0--0I0O0Z1U0I0H0I651Y;OK;65;65;;;;1G0I0O0Z0H0H0H0H0I0H0I;3U2W323D2V2W2V2W2X2V2W;0I0O0Z1U0I0H0I651Y
405;1B70000101;27;83;3;1G0I0Z0O0H0H0H0H0I0H0I3U2W3D322V2W2V2W2X2V2W0--0I0Z0O1U0I0H0I651Y;1G0I0Z0O0H0H0H0H0I0H0I3U2W3D322V2W2V2W2X2V2W0--0I0Z0O1U0I0H0I651Y;OK;65;65;;;;1G0I0Z0O0H0H0H0H0I0H0I;3U2W3D322V2W2V2W2X2V2W;0I0Z0O1U0I0H0I651Y
406;1D50000101;27;83;3;1G0I110M0H0H0H0H0I0H0I3U2W3F302V2W2V2W2X2V2W0--0I110M1U0I0H0I651Y;1G0I110M0H0H0H0H0I0H0I3U2W3F302V2W2V2W2X2V2W0--0I110M1U0I0H0I651Y;OK;65;65;;;;1G0I110M0H0H0H0H0I0H0I;3U2W3F302V2W2V2W2X2V2W;0I110M1U0I0H0I651Y
407;1E40000101;27;83;3;1G0I120L0H0H0H0H0I0H0I3U2W3G2Z2V2W2V2W2X2V2W0--0I120L1U0I0H0I651Y;1G0I120L0H0H0H0H0I0H0I3U2W3G2Z2V2W2V2W2X2V2W0--0I120L1U0I0H0I651Y;OK;65;65;;;;1G0I120L0H0H0H0H0I0H0I;3U2W3G2Z2V2W2V2W2X2V2W;0I120L1U0I0H0I651Y
408;1EEAF00101;83;83;5;1G0I12120Y130H0H0I0H0I3U2W3G3H3C3H2V2W2X2V2W0--0I12120Y131S0I0H0I631U0;1G0I12120Y130H0H0I0H0I3U2W3G3H3C3H2V2W2X2V2W0--0I12120Y131S0I0H0I631U0;OK;70;70;;;;1G0I12120Y130H0H0I0H0I;3U2W3G3H3C3H2V2W2X2V2W;0I12120Y131S0I0H0I631U0
409;1EPK100101;83;83;5;1G0I121D180I0H0H0I0H0I3U2W3G3R3M2W2V2W2X2V2W0--0I121D180I1S0I0H0I631U0;1G0I121D180I0H0H0I0H0I3U2W3G3R3M2W2V2W2X2V2W0--0I121D180I1S0I0H0I631U0;OK;70;70;;;;1G0I121D180I0H0H0I0H0I;3U2W3G3R3M2W2V2W2X2V2W;0I121D180I1S0I0H0I631U0
410;2G10000101;27;83;3;1G0J140I0H0H0H0H0I0H0I3U2X3I2W2V2W2V2W2X2V2W0--0J140I1U0I0H0I651Y;1G0J140I0H0H0H0H0I0H0I3U2X3I2W2V2W2V2W2X2V2W0--0J140I1U0I0H0I651Y;OK;65;65;;;;1G0J140I0H0H0H0H0I0H0I;3U2X3I2W2V2W2V2W2X2V2W;0J140I1U0I0H0I651Y
411;D510000101;27;83;3;1G110M0I0H0H0H0H0I0H0I3U3F302W2V2W2V2W2X2V2W0--110M0I1U0I0H0I651Y;1G110M0I0H0H0H0H0I0H0I3U3F302W2V2W2V2W2X2V2W0--110M0I1U0I0H0I651Y;OK;65;65;;;;1G110M0I0H0H0H0H0I0H0I;3U3F302W2V2W2V2W2X2V2W;110M0I1U0I0H0I651Y
412;17C0000101;28;84;3;1H0I0O100H0H0H0H0I0H0I3W2X333F2W2X2W2X2Y2W2X0--0I0O101V0I0I0H651Z;1H0I0O100H0H0H0H0I0H0I3W2X333F2W2X2W2X2Y2W2X0--0I0O101V0I0I0H651Z;OK;65;65;;;;1H0I0O100H0H0H0H0I0H0I;3W2X333F2W2X2W2X2Y2W2X;0I0O101V0I0I0H651Z
413;18B0000101;28;84;3;1H0I0P0Z0H0H0H0H0I0H0I3W2X343E2W2X2W2X2Y2W2X0--0I0P0Z1V0I0I0H651Z;1H0I0P0Z0H0H0H0H0I0H0I3W2X343E2W2X2W2X2Y2W2X0--0I0P0Z1V0I0I0H651Z;OK;65;65;;;;1H0I0P0Z0H0H0H0H0I0H0I;3W2X343E2W2X2W2X2Y2W2X;0I0P0Z1V0I0I0H651Z
414;19A0000101;28;84;3;1H0I0Q0Y0H0H0H0H0I0H0I3W2X353D2W2X2W2X2Y2W2X0--0I0Q0Y1V0I0I0H651Z;1H0I0Q0Y0H0H0H0H0I0H0I3W2X353D2W2X2W2X2Y2W2X0--0I0Q0Y1V0I0I0H651Z;OK;65;65;;;;1H0I0Q0Y0H0H0H0H0I0H0I;3W2X353D2W2X2W2X2Y2W2X;0I0Q0Y1V0I0I0H651Z
415;1A90000101;28;84;3;1H0I0Y0Q0H0H0H0H0I0H0I3W2X3D352W2X2W2X2Y2W2X0--0I0Y0Q1V0I0I0H651Z;1H0I0Y0Q0H0H0H0H0I0H0I3W2X3D352W2X2W2X2Y2W2X0--0I0Y0Q1V0I0I0H651Z;OK;65;65;;;;1H0I0Y0Q0H0H0H0H0I0H0I;3W2X3D352W2X2W2X2Y2W2X;0I0Y0Q1V0I0I0H651Z
416;1B80000101;28;84;3;1H0I0Z0P0H0H0H0H0I0H0I3W2X3E342W2X2W2X2Y2W2X0--0I0Z0P1V0I0I0H651Z;1H0I0Z0P0H0H0H0H0I0H0I3W2X3E342W2X2W2X2Y2W2X0--0I0Z0P1V0I0I0H651Z;OK;65;65;;;;1H0I0Z0P0H0H0H0H0I0H0I;3W2X3E342W2X2W2X2Y2W2X;0I0Z0P1V0I0I0H651Z
417;1C70000101;28;84;3;1H0I100O0H0H0H0H0I0H0I3W2X3F332W2X2W2X2Y2W2X0--0I100O1V0I0I0H651Z;1H0I100O0H0H0H0H0I0H0I3W2X3F332W2X2W2X2Y2W2X0--0I100O1V0I0I0H651Z;OK;65;65;;;;1H0I100O0H0H0H0H0I0H0I;3W2X3F332W2X2W2X2Y2W2X;0I100O1V0I0I0H651Z
418;1F40000101;28;84;3;1H0I130L0H0H0H0H0I0H0I3W2X3I302W2X2W2X2Y2W2X0--0I130L1V0I0I0H651Z;1H0I130L0H0H0H0H0I0H0I3W2X3I302W2X2W2X2Y2W2X0--0I130L1V0I0I0H651Z;OK;65;65;;;;1H0I130L0H0H0H0H0I0H0I;3W2X3I302W2X2W2X2Y2W2X;0I130L1V0I0I0H651Z
419;26C0000101;28;84;3;1H0J0N100H0H0H0H0I0H0I3W2Y323F2W2X2W2X2Y2W2X0--0J0N101V0I0I0H651Z;1H0J0N100H0H0H0H0I0H0I3W2Y323F2W2X2W2X2Y2W2X0--0J0N101V0I0I0H651Z;OK;65;65;;;;1H0J0N100H0H0H0H0I0H0I;3W2Y323F2W2X2W2X2Y2W2X;0J0N101V0I0I0H651Z
420;AE6BE00101;84;84;5;1H0Y120N0Z120H0H0I0H0I3W3D3H323E3H2W2X2Y2W2X0--0Y120N0Z121T0I0I0H631V0;1H0Y120N0Z120H0H0I0H0I3W3D3H323E3H2W2X2Y2W2X0--0Y120N0Z121T0I0I0H631V0;OK;70;70;;;;1H0Y120N0Z120H0H0I0H0I;3W3D3H323E3H2W2X2Y2W2X;0Y120N0Z121T0I0I0H631V0
421;C800000101;28;84;2;1H100P0H0H0H0H0H0I0H0I3W3F342W2X2W2X2W2X2W2X0--100P0I0I0I0H660N0;1H100P0H0H0H0H0H0I0H0I3W3F342W2X2W2X2W2X2W2X0--100P0I0I0I0H660N0;OK;64;64;;;;1H100P0H0H0H0H0H0I0H0I;3W3F342W2X2W2X2W2X2W2X;100P0I0I0I0H660N0
422;G400000101;28;84;2;1H140L0H0H0H0H0H0I0H0I3W3J302W2X2W2X2W2X2W2X0--140L0I0I0I0H660N0;1H140L0H0H0H0H0H0I0H0I3W3J302W2X2W2X2W2X2W2X0--140L0I0I0I0H660N0;OK;64;64;;;;1H140L0H0H0H0H0H0I0H0I;3W3J302W2X2W2X2W2X2W2X;140L0I0I0I0H660N0
423;I200000101;28;84;2;1H160J0H0H0H0H0H0I0H0I3W3L2Y2W2X2W2X2W2X2W2X0--160J0I0I0I0H660N0;1H160J0H0H0H0H0H0I0H0I3W3L2Y2W2X2W2X2W2X2W2X0--160J0I0I0I0H660N0;OK;64;64;;;;1H160J0H0H0H0H0H0I0H0I;3W3L2Y2W2X2W2X2W2X2W2X;160J0I0I0I0H660N0
424;19B0000101;29;85;3;1I0I0Q0Z0H0H0H0H0I0H0I3Y2Y363F2X2Y2X2Y2Z2X2Y0--0I0Q0Z1W0I0H0I6520;1I0I0Q0Z0H0H0H0H0I0H0I3Y2Y363F2X2Y2X2Y2Z2X2Y0--0I0Q0Z1W0I0H0I6520;OK;65;65;;;;1I0I0Q0Z0H0H0H0H0I0H0I;3Y2Y363F2X2Y2X2Y2Z2X2Y;0I0Q0Z1W0I0H0I6520
425;1B90000101;29;85;3;1I0I0Z0Q0H0H0H0H0I0H0I3Y2Y3F362X2Y2X2Y2Z2X2Y0--0I0Z0Q1W0I0H0I6520;1I0I0Z0Q0H0H0H0H0I0H0I3Y2Y3F362X2Y2X2Y2Z2X2Y0--0I0Z0Q1W0I0H0I6520;OK;65;65;;;;1I0I0Z0Q0H0H0H0H0I0H0I;3Y2Y3F362X2Y2X2Y2Z2X2Y;0I0Z0Q1W0I0H0I6520
426;1E60000101;29;85;3;1I0I120N0H0H0H0H0I0H0I3Y2Y3I332X2Y2X2Y2Z2X2Y0--0I120N1W0I0H0I6520;1I0I120N0H0H0H0H0I0H0I3Y2Y3I332X2Y2X2Y2Z2X2Y0--0I120N1W0I0H0I6520;OK;65;65;;;;1I0I120N0H0H0H0H0I0H0I;3Y2Y3I332X2Y2X2Y2Z2X2Y;0I120N1W0I0H0I6520
427;2D60000101;29;85;3;1I0J110N0H0H0H0H0I0H0I3Y2Z3H332X2Y2X2Y2Z2X2Y0--0J110N1W0I0H0I6520;1I0J110N0H0H0H0H0I0H0I3Y2Z3H332X2Y2X2Y2Z2X2Y0--0J110N1W0I0H0I6520;OK;65;65;;;;1I0J110N0H0H0H0H0I0H0I;3Y2Z3H332X2Y2X2Y2Z2X2Y;0J110N1W0I0H0I6520
428;BE6BE00101;85;85;5;1I0Z120N0Z120H0H0I0H0I3Y3F3I333F3I2X2Y2Z2X2Y0--0Z120N0Z121U0I0H0I631W0;1I0Z120N0Z120H0H0I0H0I3Y3F3I333F3I2X2Y2Z2X2Y0--0Z120N0Z121U0I0H0I631W0;OK;70;70;;;;1I0Z120N0Z120H0H0I0H0I;3Y3F3I333F3I2X2Y2Z2X2Y;0Z120N0Z121U0I0H0I631W0
429;C900000101;29;85;2;1I100Q0H0H0H0H0H0I0H0I3Y3G362X2Y2X2Y2X2Y2X2Y0--100Q0J0I0H0I660O0;1I100Q0H0H0H0H0H0I0H0I3Y3G362X2Y2X2Y2X2Y2X2Y0--100Q0J0I0H0I660O0;OK;64;64;;;;1I100Q0H0H0H0H0H0I0H0I;3Y3G362X2Y2X2Y2X2Y2X2Y;100Q0J0I0H0I660O0
430;D800000101;29;85;2;1I110P0H0H0H0H0H0I0H0I3Y3H352X2Y2X2Y2X2Y2X2Y0--110P0J0I0H0I660O0;1I110P0H0H0H0H0H0I0H0I3Y3H352X2Y2X2Y2X2Y2X2Y0--110P0J0I0H0I660O0;OK;64;64;;;;1I110P0H0H0H0H0H0I0H0I;3Y3H352X2Y2X2Y2X2Y2X2Y;110P0J0I0H0I660O0
